path,dialect_region,sentence,ipa_reference,ipa_audio,ipa_swiss_whisper
831d404d-b189-42b6-8120-073c1f8af73c/c31020b25d20fce900ff35150f1d50045647cc2bd0f19281dbd8a07d721c21ae.mp3,Ostschweiz,Das muss jetzt so schnell wie möglich weg.,das mʊs jɛtst zoː ʃnɛl viː møːklɪç vɛk,dɑːmɔːstʃ ɪts zoː ʃnɛːn vɪl møːklɔç vɛk,diːs mʊs nuːn zoː ʃnɛl viː møːklɪç vɛk
7f4b1ca8-c652-4056-96fb-f02e82182574/60e1865b2cb8f941e656d84a3dff81592be9a0850209a319f6d946cc0c97e61b.mp3,Ostschweiz,Kriminelle Banden fordern Lösegeld oder übergeben ihre Geiseln an militante Gruppen.,kɾiːmiːnɛlə bandən fɔɾdɜn løːzeːɡɛlt oːdɜ yːbɜɡeːbən iːrə ɡaɪzəln an miːliːtantə ɡɾʊpən,krimɪnɛlɛ bandərɛfɔːdɛraːdløːzəkɛlt ʏbɛrgɛbɛdiːrə gaɪzlə ɛmɪlɪdɛntɪ gɾupən,kɾiːmiːnɛlə bandə fɔɾdɜn løːzeːɡɛlt ʊnt yːbɜɡeːbən iːrə ɡaɪzəln an miːliːtantən ɡɾʊpən
a677eda9-7709-4c9d-8656-e7b665140f3b/e79d2f6058aaa90007797d172d376b50a828c31db079e7445098e719c8ca5f93.mp3,Ostschweiz,Die Belegschaft wird heute über die Vorschläge informiert.,diː bəleːɡʃaft vɪɾt hɔøtə yːbɜ diː foːɾʃlɛːɡə ɪnfɔɾmiːɾt,beːlɛkɪʃaft viːɾt hyːd yːbɾdiːɾ fɔɾslɛgɪm fɔːmiːɾt,diː bəleːɡʃaft vɪɾt hɔøtə yːbɜ diːzə foːɾʃlɛːɡə ɪnfɔɾmiːɾt
72911186-8b0e-4c0b-af3d-4d8765072930/af58d725ff04c3610c03db1eb333e4851b45ce0f740d757e98c51254a5e3617e.mp3,Ostschweiz,Sie lächelt dann künstlich und wechselt schnell das Thema.,ziː lɛçəlt dan kʏnstlɪç ʊnt vɛksəlt ʃnɛl das teːmɑː,ziː hɛtən kɪnɪçt gəglɛçlɛt ʊnt ʃnɛlstɛmɛrkvɛstɪkt,ziː hat dan kʏnstlɪç ɡəlɛçəlt ʊnt ʃnɛl das teːmɑː ɡəvɛksəlt
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/f576705387ecf7f5742a07023c996df752fcc795a4cc769e27dd488f973a9c71.mp3,Ostschweiz,Den brauchte es.,deːn bɾaʊxtə ɛs,tɛ bɾuxtzɛs,dan bɾaʊxt ɛs
831d404d-b189-42b6-8120-073c1f8af73c/8cf1dd8d44509ebd3a3f9bdf1c8b56e4405fde83ce1cdc6ac18f7ccbe5bc6db0.mp3,Ostschweiz,"Die Idee war, die Strukturen zu verschlanken.",diː iːdeː vɑːɾ diː ʃtɾʊktuːrən tsuː fɛɾʃlaŋkən,aɪdeɪʃ gsɪɾ gə ɪn ʃtɾʊktuːrəts fɔɾʃlɛŋkə,diː iːdeː vɑːɾ diːzə ʃtɾʊktuːrən tsuː fɛɾʃlaŋkən
a677eda9-7709-4c9d-8656-e7b665140f3b/de745501ef75edb8ce7d760b47897543e1f7529a10a1e330d40705bd11dbb5a7.mp3,Ostschweiz,Doch nun wollte man zum gemütlichen Teil übergehen.,dɔx nuːn vɔltə man tsʊm ɡəmyːtlɪçən taɪl yːbɜɡeːən,ɑːbɛɾ jɛtstst hɛp mɑːvøːlə tsʊm kmyːɾtlɪçə daɪl yːbɾɛlgaʊ,ɑːbɜ jɛtst vɔltə man tsʊm ɡəmyːtlɪçən taɪl yːbɜɡeːən
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/b7f8798202136e497d824ecf4224f5b0f27522c7bd24600b49ae6ee50a433b74.mp3,Ostschweiz,Was sind hier die Aussichten?,vas zɪnt hiːɾ diː aʊszɪçtən,vaːs ɪn tɑːd aɪn aɪnɔːsɪçtən,vas zɪnt hiːɾ diː aʊszɪçtən
937d2af6-fc16-47b1-a53b-4dee4accc211/887cb9a977b3c2b805985f5b143bdb7f13a4b80d1d4b8bd987f0c7b66eac1d2c.mp3,Ostschweiz,Gehen Sie vor der Eskalation weg.,ɡeːən ziː fɔɾ dɛɾ ɛskalatsjoːn vɛk,kyːnt ɪn fɔɾ dɛɾ eːs kɑːlatsɪoːn vɛk,ɡeːən ziː fɔn dɛɾ ɛskalatsjoːn vɛk
937d2af6-fc16-47b1-a53b-4dee4accc211/76f501fb7ccf0ac7b4516e7af7e7e3de45ee0c7308082948888daf0113a4b067.mp3,Ostschweiz,Im Flachland fielen die Temperaturen verbreitet in den Minus-Bereich.,ɪm flaxlant fiːlən diː tɛmpeːratuːrən fɛɾbɾaɪtət ɪn deːn miːnʊsbəraɪç,ɪm flaxflan zɪnt deːmpɛratuːrɛ fɛrbɾaɪtət ɪn mɪnʊs bəraɪçtɛɪt,ɪm flaxlant zɪnt diː tɛmpeːratuːrən fɛɾbɾaɪtət ɪn miːnʊsbəraɪç ɡəhaltən
7f4b1ca8-c652-4056-96fb-f02e82182574/a1cd3e71384e523b0a5b4380190ce19a4fb791352fa5c0c1577b5394fb6c77bb.mp3,Ostschweiz,Ich möchte das in Zukunft anders handhaben.,ɪç mœçtə das ɪn tsuːkʊnft andɜs hanthɑːbən,ɪç mɛlçt das ɪn tsuɾkʊmft andərʃ tant hapə,ɪç mœçtə diːs ɪn tsuːkʊnft andɜs ɪn diː hant haltən
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/d12939fb7e3e2a8b5cd64d59617bec4765b26a3d63eba79ec0f261a909708157.mp3,Ostschweiz,Der Gemeinderat wurde jederzeit durch mich über die Risiken informiert.,dɛɾ ɡəmaɪndeːrɑːt vʊɐdə jeːdɜtsaɪt dʊɐç mɪç yːbɜ diː riːziːkən ɪnfɔɾmiːɾt,dɛkːvaɪndɾɑːt ɪn ɛs dɛt ziː dɔx miːr yːbɛɾ diː eːzɪkə ɪnfɔmiːr tuːɔldən,dɛɾ ɡəmaɪndeːrɑːt vʊɐdə jeːdɜtsaɪt dʊɐç mɪç yːbɜ diːzə riːziːkən ɪnfɔɾmiːɾt
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/7f53aebb08150c4ee95a25afcb0b149d8507e77cf9f97c717b232c2ae702882a.mp3,Ostschweiz,"Wenn alles verdunkelt ist, besteht ein noch grösseres Risiko für Frauen.",vɛn aləs fɛɾdʊnkəlt ɪst bəʃteːt aɪn nɔx ɡɾœsərəs riːziːkoː fyːɾ fraʊən,vaɪn ɑləs fɔroːn kɪtɪʃ ɪn riːsɪ kɔf jɛt fraʊən nɑːgrøːsə,vɛn aləs fɛɾdʊnkəlt ɪst ɪst das riːziːkoː fyːɾ diː fraʊən nɔx ɡɾœsɜ
0bda2f56-850b-4930-9370-89ba5bb5e80a/b116a2900912391b0c9ca2980c8220685305ba8caba872a917ccea6dc7cd2384.mp3,Ostschweiz,Da ist sie ja wieder.,dɑː ɪst ziː jɑː viːdɜ,toi ɕi ɕiɔ vitɔ,dɑː ɪst ziː jɑː viːdɜ
937d2af6-fc16-47b1-a53b-4dee4accc211/969ccd977b7bf747c1c29d28867ed07608e923cd69513f12a9026d2ced34bbfe.mp3,Ostschweiz,Die Kamera nahm aber nur zwei Bilder pro Sekunde auf.,diː kɑmeːrɑː nɑːm ɑːbɜ nuːɾ tsvaɪ bɪldɜ pɾoː zeːkʊndə aʊf,kʃaməraɪt heːp dɑbɑːn nuːɾ tsvaːɪ biːl vɪl vɑːɾ poːzɪkɾʊndə uːfknuː,diː kɑmeːrɑː nɑːm ɑːbɜ nuːɾ tsvaɪ bɪldɜ pɾoː zeːkʊndə aʊf
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/f9ecf5b6866a7507f310406c8cc4f21c76045e77db9b3e4830fba4c28cd48a73.mp3,Ostschweiz,Dann wird es richtig teuer.,dan vɪɾt ɛs rɪçtɪç tɔøɜ,deːn viːɾts rɪçtɪçtɪçtyːɾ,dan vɪɾt ɛs rɪçtɪç tɔøɜ
7f4b1ca8-c652-4056-96fb-f02e82182574/a1bd3e3dcd35fd266787ab6bf98d88fdf863faa5bda1f9496dd797e0a317b25e.mp3,Ostschweiz,Daher werde ich eine Proteststimme abgeben.,dɑːhɛɾ vɛɾdə ɪç aɪnə pɾoːtɛststɪmə apɡeːbən,dɑːhɛːɾaːm viːɾdɪç eːr pɾotɛststim aːbgɛːm,dɑːhɛɾ vɛɾdə ɪç aɪnə pɾoːtɛststɪmə apɡeːbən
0bda2f56-850b-4930-9370-89ba5bb5e80a/2db35d8d0297a0c0389949fe6db2e31c5d582561636a22dcdb6d1253c6710d67.mp3,Ostschweiz,"Die Forderung entspricht einer Verkehrspolitik, welche wir uns grundsätzlich vorstellen.",diː fɔɾdərʊŋ ɛntʃpɾɪçt aɪnɜ fɛɾkeːɾspoːliːtiːk vɛlçə viːɾ ʊns ɡɾʊndzɛtslɪç foːɾʃtɛlən,fɑːrdɾɪgən ʃpɾɪçtən nɑːr fɛrkeːɾspɔlɪtɪk vɛlə mɪɾ ɪs gɾʊnt ʃɛntsɪç fɑːɾ ʃtɛlt,diː fɔɾdərʊŋ ɛntʃpɾɪçt aɪnɜ fɛɾkeːɾspoːliːtiːk vɛlçə viːɾ ʊns ɡɾʊndzɛtslɪç foːɾʃtɛlən
248e0121-1803-4980-a746-17ffbd799791/6f6f556952df00318086feebd8c46fb389556fa7f8a7bfcdda26ab0aa1ba992e.mp3,Ostschweiz,"Wir wollen die Restresourcen, die wir in dieser Anlage durchaus haben nutzen.",viːɾ vɔlən diː rɛstɾeːzuːɾkən diː viːɾ ɪn diːzɜ anlɑːɡə dʊɐçaʊs hɑːbən nʊtsən,mevɛntɾɛsuɔːsɛ vɔmɔmɔmɪtɛ rɛɛɔːlɑːk tuɔːkɛs hɛnt nʊstsɛ,man vɪl diː rɛsʊɐsən diː man mɪt diːzɜ anlɑːɡə tuːn kan nʊtsən
72911186-8b0e-4c0b-af3d-4d8765072930/587f7f07295c5abf4c916727c61ed64a033ad6e1a82d9b11d7acd704b882d301.mp3,Ostschweiz,Auch seiner Partnerin hört man gerne zu.,aʊx zaɪnɜ paɾtnərɪn hœɾt man ɡɛɾnə tsuː,aʊzɪ naʊk pɑːt nɔrɪn ɛɾtmoː gɛɾnt tsuː,aʊx zaɪnɜ paɾtnərɪn hœɾt man ɡɛɾnə tsuː
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/ae077933c13fd4697dbec1e8e1a12e8d08ab3862181ca78f8f3c7e160f5db3ce.mp3,Ostschweiz,Die Karten können ab Dezember im Internet reserviert werden.,diː kaɾtən kœnən ap deːtsɛmbɜ ɪm ɪntɜnɛt reːzɛɾviːɾt vɛɾdən,tɾɑːtə xœnə dɛɾ aptətseːmbəriː mɪntənə tɾɛsɛviːɾt vɛɾdə,diː kaɾtən kœnən ap deːtsɛmbɜ ɪm ɪntɜnɛt reːzɛɾviːɾt vɛɾdən
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/b058fdc49bbcca3b4f3b0522809ba3a624cb5fb47e8ed76ef6d944f4fcd8479d.mp3,Ostschweiz,Mehr als tausend Schulen und Kindergärten sind geschlossen.,meːɾ als taʊzənt ʃuːlən ʊnt kɪndɜɡɛɾtən zɪnt ɡəʃlɔsən,mɛː als tuːzɪk ʃuːlən ʊnt kɪndɛgɛtən zɪnt gʃlɔsən,meːɾ als taʊzənt ʃuːlən ʊnt kɪndɜɡɛɾtən zɪnt ɡəʃlɔsən
a677eda9-7709-4c9d-8656-e7b665140f3b/e5c2c2356b858976c5db97ed4c18f2821cb265a9b5175af22598d109ee628084.mp3,Ostschweiz,Doch bisher hat sich von ihnen noch niemand beschwert.,dɔx bɪsheːɾ hat zɪç fɔn iːnən nɔx niːmant bəʃveːɾt,ɑːbɔpɪsiːɛlt taɪt zɪç nɔnjɪɾmə foːɪːnə bəʃmɛɾt,ɑːbɜ bɪs jɛtst hat zɪç nɔx niːmant fɔn iːnən bəʃveːɾt
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/d7cd4adb6a71da2b492e2035ea6b19f3949ed36e091aa311fb99aa5ff130959c.mp3,Ostschweiz,Dabei hatte diese amerikanische Erfolgsgeschichte mit einer Reihe empfindlicher Niederlagen begonnen.,dɑːbaɪ hatə diːzə ɑmeːriːkɑnɪʃə ɛɾfɔlksɡɛʃɪçtə mɪt aɪnɜ raɪə ɛmpfɪntlɪçɜ niːdɜlɑːɡən bəɡɔnən,deːbɪhəɛtiː aɪmɾɪkɾɛnɪʃɪ eːfɔlksgʃɪçt mɪtɾɛ ɾɛːɪç ɪm fɪntlɪçɑ nidɛlɑːgɛ aɾkvɑːgən,dɑːbaɪ bəɡan diː ɑmeːriːkɑnɪʃə ɛɾfɔlksɡɛʃɪçtə mɪt aɪnɜ raɪə ɛmpfɪntlɪçɜ niːdɜlɑːɡən
a677eda9-7709-4c9d-8656-e7b665140f3b/f97066e9ff20ca2008f51122bd22afb862c08d2ee281505510b409022e164c1f.mp3,Ostschweiz,Selbst bei negativen Effekten wird das Spielen weiterhin betrieben.,zɛlpst baɪ neːɡatiːvən ɛfɛktən vɪɾt das ʃpiːlən vaɪtɜhɪn bətɾiːbən,zɛlb ʃpinɪgɑtɪfə ɛfɛlkɪçt vɪɾt dɛɾ ʃpiːlə vɪntə hɪnbɪnt reːbɛn,zɛlpst baɪ neːɡatiːvən ɛfɛktən vɪɾt das ʃpiːl vaɪtɜhɪn bətɾiːbən
684dd9cf-2844-407b-9a7f-12e7b559773f/d3132ad01669cbb7b636f35f444c6c6264c8b825786d8f1305cb9aae11c8fc1f.mp3,Ostschweiz,Aber viele Iraner spüren von diesen günstigen Zahlen kaum etwas.,ɑːbɜ fiːlə iːrɑːnɜ ʃpyːrən fɔn diːzən ɡʏnstɪɡən tsɑːlən kaʊm ɛtvɑːs,ɑːbəfiːl iːrənɛnɾ ʃpyːrət foːr dɛɾ gœnstɪgə tsɑːlə ʊxɪːmyːpɪs,ɑːbɜ fiːlə iːrɑːnɜ ʃpyːrən fɔn deːn ɡʏnstɪɡən tsɑːlən kaʊm ɛtvɑːs
937d2af6-fc16-47b1-a53b-4dee4accc211/4e9edc08e391a7b2d2012af049cf84e0b2cb717a0e7e3e8482e24e50f7b4578c.mp3,Ostschweiz,Den guten Geist wollen wir aber behalten.,deːn ɡuːtən ɡaɪst vɔlən viːɾ ɑːbɜ bəhaltən,dɛɾ guːət gaɪʃt vøːm rɑbɑːpɑːltə,deːn ɡuːtən ɡaɪst vɔlən viːɾ ɑːbɜ bəhaltən
72911186-8b0e-4c0b-af3d-4d8765072930/a07dbdecf02198eb2a1366c801ea9d9f9fd6296c8cb6b7af6c8787d6f1d7d116.mp3,Ostschweiz,Auch in anderen Ländern werden körperliche Strafen bis heute praktiziert.,aʊx ɪn andərən lɛndɜn vɛɾdən kœɾpɜlɪçə ʃtɾɑːfən bɪs hɔøtə pɾaktiːtsiːɾt,aʊ ɪ andərə lɛndər vɛɾ dɛɾ gɾɑplɪçə ʃtɦɑːfɛr diː syːdpɑktɪtsiːɾt,aʊx ɪn andərən lɛndɜn vɛɾdən kœɾpɜlɪçə ʃtɾɑːfən bɪs hɔøtə pɾaktiːtsiːɾt
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/fb00c7836d0cd98114bd301f7c135ece0070643cb0b2f5b2c8d84988025f503f.mp3,Ostschweiz,Sieht aus wie überall in Europa.,ziːt aʊs viː yːbɜal ɪn ɔøroːpɑː,siɛt uːsiː jɪpɛːlɪnɛː ruːpɑː,ziːt aʊs viː yːbɜal ɪn ɔøroːpɑː
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/a7e64f7d887d8cd6ad6d0006884c15a6088185dbcf8cdd7c670ebe3e3ea4a767.mp3,Ostschweiz,Das Tragwerk muss folglich ertüchtigt werden.,das tɾaɡvɛɾk mʊs fɔlklɪç ɛɾtʏçtɪçt vɛɾdən,ɪs tɾɑːkvɛɾk muːɾfɔːglɪç ɛɾtryːçtnɪç tvɛɾdə,das tɾaɡvɛɾk mʊs fɔlklɪç ɛɾtʏçtɪçt vɛɾdən
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/fbb4546fb722edcacb2f50a22e9508b8d9a373e0cad4a4ce648772adb93215c1.mp3,Ostschweiz,"Wir sind auch der Meinung, dass das Begehren falsch ist.",viːɾ zɪnt aʊx dɛɾ maɪnʊŋ das das bəɡeːrən falʃ ɪst,mɪs ɪn aʊdəmaɪniː das das bəgeːrə fɛɾhɑːtʃ ɪʃ,viːɾ zɪnt aʊx dɛɾ maɪnʊŋ das das bəɡeːrən falʃ ɪst
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/81a7776f395048b35d61ffdd67f0e66615be160cda53d9bf3a4d4f25044e6752.mp3,Ostschweiz,"Ich bin zuversichtlich, dass sich die Liegenschaft in einem guten Zustand befindet.",ɪç bɪn tsuːfɛɾzɪçtlɪç das zɪç diː liːɡənʃaft ɪn aɪnəm ɡuːtən tsuːʃtant bəfɪndət,ɪbɪnt tswɑːfɛɾzɪçtlɪçt das diː liːgɛʃaːft ɪm ɪnɪnɪgːɾɔtɛ tswɔɾʃtandɪʃ,ɪç bɪn tsuːfɛɾzɪçtlɪç das diː liːɡənʃaft ɪn maɪnəm ɡuːtən tsuːʃtant ɪst
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/71e85e097311ce6475176d0b3a2e703592231dabc8493d50562088f48597e623.mp3,Ostschweiz,Der Gemeinderat hat das gut ausgeführt.,dɛɾ ɡəmaɪndeːrɑːt hat das ɡuːt aʊsɡəfyːɾt,dɪl maɪndraːʊt hɛt dɛs kuːɾt dʊŋksɛtst,dɛɾ ɡəmaɪndeːrɑːt hat diːs ɡuːt ʊmɡəzɛtst
7434adf8-538b-48d6-8bab-c1af135ce063/fffe57b8ab2d7b69f957aceeddabb6159474e5b8a4a5480d73a69206fb1c1422.mp3,Ostschweiz,Dem war und ist aber nicht so.,deːm vɑːɾ ʊnt ɪst ɑːbɜ nɪçt zoː,tɛm miʃa pɔnidtsɛu,deːm ɪst ɑːbɜ nɪçt zoː
248e0121-1803-4980-a746-17ffbd799791/46977442ba025cbbde8ff8856d4a66d428710b66e2c811e93cda79472ac61d3e.mp3,Ostschweiz,Die Trauben um das weisse Auto wuchsen zusehends.,diː tɾaʊbən ʊm das vaɪsə aʊtoː vʊxzən tsuːzeːɛnts,tɾuːpə ʊnt diː viːzən aʊtɔs sɪnt tsʊɐsɛːənzkvaːksə,diː raʊbən ʊnt diː vaɪsən aʊtoːs zɪnt tsuːzeːɛnts ɡəvaxzən
684dd9cf-2844-407b-9a7f-12e7b559773f/b9dba9cb5fd3695b11c49b9ef41784f240f311507cd6e8ffef8f96211ab000b9.mp3,Ostschweiz,Und in meiner Familie hat niemand wirklich grosse Brüste.,ʊnt ɪn maɪnɜ famiːlɪə hat niːmant vɪɾklɪç ɡɾɔsə bɾʏstə,mɔn demɪn dɛɾ fameːlɛ hɛt vøkɾɛniː mɛn gɔː si bɾyʃt,ʊnt ɪn maɪnɜ famiːlɪə hat vɪɾklɪç niːmant ɡɾɔsə bɾʏstə
72911186-8b0e-4c0b-af3d-4d8765072930/669604621576892004f67e27825d4e8367ea9ed1e32562c08163aa7dc922f275.mp3,Ostschweiz,Das bezieht sich zuerst aufs Musikalische.,das bətsiːt zɪç tsuːeːɾst aʊfs muːziːkɑlɪʃə,ɛs bətsiːtɪç tsuːɾʃt oːfst muːziːkɑːlɪʃə,diːs bətsiːt zɪç tsuːeːɾst aʊf das muːziːkɑlɪʃə
7f4b1ca8-c652-4056-96fb-f02e82182574/4fd71d708d266460a2a8afb7fb532487e18914785f7e9f91714ef541df9994ea.mp3,Ostschweiz,"Es entzieht sich aber meiner Kenntnis, was diesbezüglich vor Jahren vereinbart wurde.",ɛs ɛnttsiːt zɪç ɑːbɜ maɪnɜ kɛntnɪs vas diːsbeːtsyːklɪç fɔɾ jɑːrən fɛɾaɪnbaɾt vʊɐdə,ɛsən tsiːt zɪç ɑbən mɪnərə kɛntlɪs vas diːs bɛtsyːglɪç foːl jɔrən foːɪnbaɪɾt vɔɾdən ɪʃ,ɛs ɛnttsiːt zɪç ɑːbɜ maɪnɜ ɛɾkɛntnɪs vas diːsbeːtsyːklɪç fɔɾ jɑːrən fɛɾaɪnbaɾt vʊɐdə
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/7f328a175dff09fe4062aad9a266b0d91f3c3d94706e11aa57d1505fd3311af6.mp3,Ostschweiz,In den Erläuterungen wird im Kleingedruckten doch noch darauf hingewiesen.,ɪn deːn ɛɾlɔøtərʊŋən vɪɾt ɪm klaɪŋɛdɾʊktən dɔx nɔx dɑːraʊf hɪnɡəviːzən,ɪdə lyːtrɪkə vɪɾt diːm ɣliːd dɑːx nɑdɾoːf hiːkvɪzə,ɪn deːn ɛɾlɔøtərʊŋən vɪɾt ɪm klaɪnən dɾʊk dɑːraʊf hɪnɡəviːzən
831d404d-b189-42b6-8120-073c1f8af73c/cc58c9d87d9fb44bc6109f10779d0a0a584f1f8b76e8653b99c4e031b2122331.mp3,Ostschweiz,Dort stand er zwei Jahre zuvor bereits als Studie.,dɔɾt ʃtant ɛɾ tsvaɪ jɑːrə tsuːfɔɾ bəraɪts als ʃtuːdɪə,dœtsɪçə ɛɾ fɔɾ tsvaɪ ɑːɾn bəraɪks als ʃtuːdɪə tstandə,dɔɾt ʃtant ɛɾ fɔɾ tsvaɪ jɑːrən bəraɪts als ʃtuːdɪə
0bda2f56-850b-4930-9370-89ba5bb5e80a/d984e66593dc0f9456c598be50a5f43d71f1d943d093f27d9f510a75eac40174.mp3,Ostschweiz,Hier bestand eine Uneinigkeit innerhalb der Kommission.,hiːɾ bəʃtant aɪnə ʊnaɪnɪkkaɪt ɪnɜhalp dɛɾ kɔmɪsjoːn,dɔɾbɛʃtɾɑːt dɛn ʊn aɪnɪkɾaɪt iːnɑːlfɔ də kɾɔmɪsʏn,hiːɾ bəʃteːt aɪnə ʊnaɪnɪkkaɪt ɪnɜhalp dɛɾ kɔmɪsjoːn
0bda2f56-850b-4930-9370-89ba5bb5e80a/4cd7f35558478491735ceee2a8fac780cbd18de7639d16b521bf3f45748000f8.mp3,Ostschweiz,Der Gemeinderat wird das später definitiv beschliessen.,dɛɾ ɡəmaɪndeːrɑːt vɪɾt das ʃpɛːtɜ deːfiːniːtiːf bəʃliːsən,dɛg maɪtɔːɾt viːɾ tɛs spɛltɔ deːʃnə tiːf pʃlyːsə,dɛɾ ɡəmaɪndeːrɑːt vɪɾt diːs ʃpɛːtɜ deːfiːniːtiːf bəʃliːsən
a677eda9-7709-4c9d-8656-e7b665140f3b/eba32e6da530c99a41924e5ba59fff590214a7b00d1391b27b4592c1c162c885.mp3,Ostschweiz,"So beschleunigt der Dawn in 4,9 Sekunden auf Tempo 100.",zoː bəʃlɔønɪçt dɛɾ davn ɪn fiːɾ nɔøn zeːkʊndən aʊf tɛmpoː aɪnhʊndɜt,zoː bəʃlɑːnɪçt dɛɾ dɑːn ɪfiːɾ kɔmən ɪzɪ kɔndɛ ɔf tɛmpə hʊndɜt,zoː bəʃlɔønɪçt dɛɾ dɔɾn ɪn fiːɾ nɔøn zeːkʊndən aʊf tɛmpoː aɪnhʊndɜt
248e0121-1803-4980-a746-17ffbd799791/729a17b336ad90450022a94626e6c4da636b54f37a5086c6fe1a3fd442761269.mp3,Ostschweiz,Ist der Homo sapiens wirklich die Krone der Schöpfung?,ɪst dɛɾ hoːmoː zɑpɪəns vɪɾklɪç diː kɾoːnə dɛɾ ʃœpfʊŋ,ɪs ɪn ʊmɑːf sɑːpɪɛnzpiːɾklɪç gɾoːnɛn fɔn deː ʃøːpfɪk,ɪst dɛɾ hoːmɔɾfs zɑpɪəns vɪɾklɪç diː kɾoːnə dɛɾ ʃœpfʊŋ
7434adf8-538b-48d6-8bab-c1af135ce063/c114e11de10f240e05a859bfd8be72ce11c13ce7b508587dec68e7c1f6e445b7.mp3,Ostschweiz,Sie haben die Unterlagen rechtzeitig erhalten.,ziː hɑːbən diː ʊntɜlɑːɡən rɛçtsaɪtɪç ɛɾhaltən,ɪn hɛnt ʊndɐlɑːgɛrɛçt tsiːtɪg yːbuxɔ,ziː hɑːbən diː ʊntɜlɑːɡən rɛçtsaɪtɪç ɛɾhaltən
7434adf8-538b-48d6-8bab-c1af135ce063/e4c4a071c92b7473383b48a0cfaeae866bc62512091a8adbfad3562337754cc2.mp3,Ostschweiz,Und dabei hängen Beruf und Privatleben zusammen.,ʊnt dɑːbaɪ hɛŋən bəruːf ʊnt pɾiːvɑːtleːbən tsuːzamən,ʊntə biːhæŋt boːɪɾ fɔn bɾifɑːɾt lɛɾ bətsɛmə,ʊnt dɑːbaɪ hɛŋən bəruːf ʊnt pɾiːvɑːtleːbən tsuːzamən
7f4b1ca8-c652-4056-96fb-f02e82182574/4d3dee4b1be91553270a4601b14558e8c8e05fbe74625abd7e04cf1118535203.mp3,Ostschweiz,Ich kenne meine Raumplanerkollegen sehr gut.,ɪç kɛnə maɪnə raʊmplanɜkɔleːɡən zeːɾ ɡuːt,ɪç kɛndə miːn ɪn ɾuːm blaɪmɑːkɔlɛːgə sɛɾ guːɾt,ɪç kɛnə maɪnə raʊmplɑːnɜkɔleːɡən zeːɾ ɡuːt
7f4b1ca8-c652-4056-96fb-f02e82182574/1ee64c2e520fdaa100d694b40ed0ec7405da075621024ef3e5899ad059661b98.mp3,Ostschweiz,Ich bin im Organisationskomitee vertreten und für die Sicherheit zuständig.,ɪç bɪn ɪm ɔɾɡaniːzatsjoːnskoːmiːteː fɛɾtɾeːtən ʊnt fyːɾ diː zɪçɜhaɪt tsuːʃtɛndɪç,ɪç bɪːm ɑːgnɪsətsiːoːns kɔmɪtə fɔːtrɛtɛɾ ʊnt fyːɾ tsɪçɔhaɪt tsuːɛʃtɛndɪç,ɪç bɪn ɪm ɔɾɡaniːzatsjoːnskoːmiːteː dɛɾ rɛtən ʊnt fyːɾ diː zɪçɜhaɪt tsuːʃtɛndɪç
7434adf8-538b-48d6-8bab-c1af135ce063/e819c893a4d69942e2dea8a493a04aaf7bfc3aecbdbdcf16e56a50ec10e70728.mp3,Ostschweiz,Im kommenden Jahr wird in Belgien ein neues Parlament gewählt.,ɪm kɔməndən jɑːɾ vɪɾt ɪn bɛlɡiːən aɪn nɔøəs paɾlamɛnt ɡəvɛːlt,im kɔmənɛ jɔː vɛɾt ɪm beɪlgɪ nɔːis bɑːlɛm ʋɛlt,ɪm kɔməndən jɑːɾ vɪɾt ɪn bɛlɡiːən aɪn nɔøəs paɾlamɛnt ɡəvɛːlt
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/cdacf6c033c519ad2e37e8ffc278cba3b7c99e82d4fac74b35052c36b31da625.mp3,Ostschweiz,Es wartet noch viel Arbeit auf uns.,ɛs vaɾtət nɔx fiːl aɾbaɪt aʊf ʊns,ɛs vaːtɛt nɔɾ feːl ɑːɾpɛtuːfiːs,ɛs vaɾtət nɔx fiːl aɾbaɪt aʊf ʊns
684dd9cf-2844-407b-9a7f-12e7b559773f/f5139dbff6ac84924226bda7de8ac017f6d4175288d5fbce02669a51db31d8c1.mp3,Ostschweiz,Dasselbe gilt für die Tagesschulen.,daszɛlbə ɡɪlt fyːɾ diː tɑɡɛsçuːlən,tsɪkeːçə gɪlt fɪr tɑgə ʃuːlə,das ɡlaɪçə ɡɪlt fyːɾ diː tɑɡɛsçuːlən
