path,dialect_region,sentence,ipa_reference,ipa_audio,ipa_swiss_whisper
7f4b1ca8-c652-4056-96fb-f02e82182574/17f10ad3dd56421e77f21c6608f2933dac5c568928cbf9ba1eb1688859c7248e.mp3,Ostschweiz,"Es macht absolut keinen Sinn, dies getrennt zu behandeln.",ɛs maxt apzoːluːt kaɪnən zɪn diːs ɡətɾɛnt tsuː bəhandəln,ˈɛs mˈaxt ˈɑbsəlˌuː kˈaɪn zˈiːn dˈɑs gətˈɾɛnd tsbəhˈandəl,ɛs maxt apzoːluːt kaɪnən zɪn das ɡətɾɛnt tsuː bəhandəln
0bda2f56-850b-4930-9370-89ba5bb5e80a/526d2787ea48b0f98a70a2108e3bec9e65ad557b121abba9f0d7e11a3cee3969.mp3,Ostschweiz,Es konnte bis 17.50 Uhr gelöscht werden.,ɛs kɔntə bɪs ziːptseːn fʏnftsɪç uːɾ ɡəlœʃt vɛɾdən,sɾøm pɪsˈiːp tsˈeːoːɾ fˈyːftsk lˈœʃtvɛɾdɛ,ɛs kœntə bɪs ziːptseːn fʏnftsɪç uːɾ ɡəlœst vɛɾdən
a677eda9-7709-4c9d-8656-e7b665140f3b/ecd49cf97b8629fdda057bbea8545d17fb2baccdc433e65499c1bc47c5e5b8c4.mp3,Ostschweiz,Stundenlöhne werden nicht nur in den Altersheimen bezahlt.,ʃtʊndənløːnə vɛɾdən nɪçt nuːɾ ɪn deːn altɜshaɪmən bətsɑːlt,ˈɪnstˈʊndə lˈøn vˌɛɾdə nˈɪt nˈuː rˈeːdɛ ˈɑlt dˈɛs hˈaɪm tsˈalt,diː ʃtʊndənløːnə vɛɾdən nɪçt nuːɾ ɪn deːn altɜshaɪmən bətsɑːlt
831d404d-b189-42b6-8120-073c1f8af73c/a289d3dc0505fa25fcdc81438318bf3849fe9181fc0ba37bfb5d8a804fc23fec.mp3,Ostschweiz,Das Cockpit bietet Platz für zwei Menschen und nicht viel mehr.,das kɔkpɪt biːtət plats fyːɾ tsvaɪ mɛnʃən ʊnt nɪçt fiːl meːɾ,ˈsə kɾˈɔk bˈiːt bˈyːdə blˈats fɛ tsvˈaɪ mˈɛnʃən ˈoːn nˈøːf fˈyːl mˈeː,das kɔkpɪt biːtət plats fyːɾ tsvaɪ mɛnʃən ʊnt nɪçt fiːl meːɾ
831d404d-b189-42b6-8120-073c1f8af73c/54923bade15bb1acd02f3a95867f02b2d8158b87e3d2472141bae769511a7679.mp3,Ostschweiz,Nur so können Sie auch daheim Arbeit und Freizeit trennen.,nuːɾ zoː kœnən ziː aʊx dɑːaɪm aɾbaɪt ʊnt fraɪtsaɪt tɾɛnən,nˈoːlsən ˈoːxənət zˈiː ˈaʊtə hˈaɪd ˈɑːbət ʊnt frˈaɪtʃɪt trˈɪnən,nuːɾ zoː kœnən ziː aʊx tsuː haʊzə aɾbaɪt ʊnt fraɪtsaɪt tɾɛnən
937d2af6-fc16-47b1-a53b-4dee4accc211/7956122ecbd21de3a18e865dfa9371b21aeaa56a7e57582195794b06a352023a.mp3,Ostschweiz,Was sie von mir haltet weiss ich nicht.,vas ziː fɔn miːɾ haltət vaɪs ɪç nɪçt,vˈasˌiː fɔm jˈɛɾ hˈaɪt dˈə vˈaɪ sɪnˈøːt,vas ziː fɔn miːɾ hɛlt vaɪs ziː nɪçt
a677eda9-7709-4c9d-8656-e7b665140f3b/b26044fbf7673c5b4c2808b57eb6640714e72e708fff35bad5630467a554dee8.mp3,Ostschweiz,Entscheidend in unserer Branche ist der Umsatz pro Quadratmeter.,ɛntʃaɪdənt ɪn ʊnzərɜ bɾançə ɪst dɛɾ ʊmzats pɾoː kvadɾatmeːtɜ,ˈɪntʃˌaɪtən dˈiː ˈyːzərə bɾˈɔŋʃə ˈɪtʃtə ʊnzˈats pɾˈoːkvɑːdɾˈɑːtmˌeːtɛ,ɛntʃaɪdənt ɪn ʊnzərɜ bɾançə ɪst dɛɾ ʊmzats pɾoː kvadɾatmeːtɜ
937d2af6-fc16-47b1-a53b-4dee4accc211/3d6b11ee37a77641e803b712d60021a5d09caa5f0c5a7810032532c77a90856d.mp3,Ostschweiz,Wohnraum ist wichtig.,voːnraʊm ɪst vɪçtɪç,vˈoːn ʊˈmɪt vˈiːxtɪk,voːnraʊm ɪst vɪçtɪç
831d404d-b189-42b6-8120-073c1f8af73c/3d4b6007d6d9f89377d4be3f2ebef4a0b45024cd8db64fcd38401abe58006249.mp3,Ostschweiz,Laut Foot schmeckte dieser stark nach Lamm und Schwein.,laʊt foːt ʃmɛktə diːzɜ ʃtaɾk nɑːx lam ʊnt ʃvaɪn,ɾuːdˈfˈʊt hˈɛtˈɛ nˈɔx lˈam ʊnt sˈaʊgɛsmˌɛkɾt,laʊt foːt riːçt ɛɾ nɑːx lam ʊnt zaʊ
248e0121-1803-4980-a746-17ffbd799791/81aa58c659c7d1f918bf0151cad0936155ef365bad73ddb2d126134eacccc165.mp3,Ostschweiz,Die Fraktion der Grünen freut sich auf das Eidg.,diː fraktsjoːn dɛɾ ɡɾyːnən frɔøt zɪç aʊf das aɪtk,fˈaktsɪˈoːn fɔr dˈeː gɾˈøːrən fɾøːtsɪr ˈʊftɛs ˈaɪtgɪnˌøːsɪʃə,diː fraktsjoːn dɛɾ ɡɾyːnən frɔøt zɪç aʊf das aɪdɡənœsɪʃə
248e0121-1803-4980-a746-17ffbd799791/2ee397b6b11e2603590dbdef5f208b2d2bfdad9c38ac539fa8ffa2810986a23e.mp3,Ostschweiz,Es werden massive Schäden an den beiden westlichen Stollen befürchtet.,ɛs vɛɾdən masiːvə ʃɛːdən an deːn baɪdən vɛstlɪçən ʃtɔlən bəfʏɾçtət,ˈɛs vˈɛɾdət mˈasˌiːfɪç ʃˈɛldə ˈaɪdə bˈaɪdəvˌɛːstlɔːx ˈɛʃtɔlə bəfˈʏːxtət,ɛs vɛɾdən masiːvə ʃɛːdən an deːn baɪdən vɛstlɪçən ʃtɔlən bəfʏɾçtət
7f4b1ca8-c652-4056-96fb-f02e82182574/509860fd50e8babef940ccefb66009ebdbc8347d92eb7da44ef094cf51739513.mp3,Ostschweiz,Er hat aber nur noch eine Million Euro im Safe.,ɛɾ hat ɑːbɜ nuːɾ nɔx aɪnə mɪljoːn ɔøroː ɪm (en)seɪf(de),ʔɛʁɛtʃɛbɔ nuɔnoʊ ʔɛmʲiɫʲʲʊnʲɛʲɔ ɔjɔɹɔjm ʲɛjf,ɛɾ hat ɑːbɜ nuːɾ nɔx aɪns mɪoː ɔøroː ɪm (en)seɪf(de)
0bda2f56-850b-4930-9370-89ba5bb5e80a/4712c77229b71fced9583df0ddad044e3dee21b45f4eca41d86c536bde053d6f.mp3,Ostschweiz,Welches Problem liegt hier vor?,vɛlçəs pɾoːbleːm liːkt hiːɾ fɔɾ,beˈl ˈɛt pɔblˈeːm lˈikə tˈint ˈof fˈɔːn,vɛlçə pɾoːbleːmə liːɡən hɪntɜ dɛɾ fɑːrə
248e0121-1803-4980-a746-17ffbd799791/70293a410c973e5b4b82f37adb2e8709a03e6f98e20f2585a1d56dda330f6623.mp3,Ostschweiz,Die Dividende pro Aktie lag anfänglich bei Fr. 4.50.,diː diːviːdəndə pɾoː aktiː lɑːk anfɛŋlɪç baɪ ɛfɛɾ fiːɾ fʏnftsɪç,dˈɪvɪt ˈɛndə bɾˈɔktsɛɾ ɪnʃ ɦˈɑːfˈɛndlɛr bˈiːfˈiːrfrˈɑːŋ gəfˈøft klˈɛkə,diː diːviːdəndən pɾoː aktiː lɑːk anfɛŋlɪç baɪ fiːɾ fʏnftsɪç fraŋkən
a677eda9-7709-4c9d-8656-e7b665140f3b/fc5add035ab056ef6c34084cc8a11a183a07302226ab4c3a5f0ab28d6aaff9de.mp3,Ostschweiz,Das hat zu mehr Verwirrung als zur Klärung geführt.,das hat tsuː meːɾ fɛɾvɪrʊŋ als tsuːɾ klɛːrʊŋ ɡəfyːɾt,ˈɑːs hˈɑːt tsuː mˈeː fyːɾ vˈiːrɪk als tuː klˈeːrɪk fyːɾt,das hat tsuː meːɾ fɛɾvɪrʊŋ als tsuː klɛːrʊŋ ɡəfyːɾt
72911186-8b0e-4c0b-af3d-4d8765072930/8a29012ac23fe5848cd0b1cf7442625c8f5aeda8c83f6d57fa55b992e2de57f0.mp3,Ostschweiz,Die Jugendlichen wurden niedergeschlagen und mussten Mobiltelefon und Geld herausgeben.,diː juːɡəntlɪçən vʊɐdən niːdɜɡɛʃlɑːɡən ʊnt mʊstən moːbɪltɛleːfoːn ʊnt ɡɛlt hɛraʊsɡeːbən,dˈʏɾgməlˈɪçə zˈɪnt mˈiːdɔk ʃlˈɑːkɛvɔːdɛ ˈʊnt hˈɛm mˈiːɾsə tsˈɛndi ʊnt gˈɛltə rˈʊske,diː juːɡəntlɪçən vʊɐdən niːdɜɡɛʃlɑːɡən ʊnt mʊstən das hɛndiː ʊnt ɡɛlt hɛraʊsɡeːbən
7f4b1ca8-c652-4056-96fb-f02e82182574/5835d45a793bf6c41efcdd580edfb9335233e0d0cb68ce069ffaa32eb0f49b92.mp3,Ostschweiz,Aber irgendwie muss ich ja reagieren.,ɑːbɜ ɪɾɡəndviː mʊs ɪç jɑː reːaɡiːrən,ˈapɔ ˈia kɛnˈvˈiɛ mˈuniːkɔ ɾɛːkˈiːrɔ,ɑːbɜ ɪɾɡəndviː mʊs ɪç jɑː reːaɡiːrən
937d2af6-fc16-47b1-a53b-4dee4accc211/703afdf9da9508be00a998018e1cd17c845bd5df3b7d638263e940f168e9e025.mp3,Ostschweiz,In Wettingen läuft LOWA.,ɪn vɛtɪŋən lɔøft loːvɑː,tsvˈɪt dˈiːnə lˈaʊft glˈoːva,ɪn vɪtɪŋən lɔøft diː loːvɑː
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/ff8ea816e68d7377759ee9cf0db713903e86a4e907fd9df8de06cc03ea0ebdf3.mp3,Ostschweiz,Drei der ersten zehn Schüsse auf sein Goal liess er passieren.,dɾaɪ dɛɾ eːɾstən tseːn ʃʏsə aʊf zaɪn ɡoːɑːl liːs ɛɾ pasiːrən,dɾyːˈ dˈɛɾ ˈeːʃtə tsˈaɪʃiːs hˈɛtɑː ˈʊf sɪn gˈɔlbɛsˌiːɾə lˈɑː,dɾaɪ dɛɾ eːɾstən tsɛːnə ʃiːst ɛɾ aʊf zaɪnəm toːɾ pasiːrən
72911186-8b0e-4c0b-af3d-4d8765072930/8fc67f313b56bfb1e67148806a75bf7169852299e1405f7d8367dc66ebfff6c8.mp3,Ostschweiz,Diese beiden Ziele stehen einander in diesem Projekt gegenüber.,diːzə baɪdən tsiːlə ʃteːən aɪnandɜ ɪn diːzəm pɾoːjɛkt ɡeːɡənyːbɜ,gˈeːbˌaɪtə tsˈiː ʃtˈɛndən ˈandər ˈiːdən pɔːɛçkə gˈeːnɪbɜ,diː baɪdən tsiːlə ʃteːən aɪnandɜ ɪn diːzəm pɾoːjɛkt ɡeːɡənyːbɜ
a677eda9-7709-4c9d-8656-e7b665140f3b/dd424e327a564e7dfba1c29e68cb9baa9cc8fb3398e5ef871223e4c12e1ea624.mp3,Ostschweiz,Ich habe die Liebe immer geliebt.,ɪç hɑːbə diː liːbə ɪmɜ ɡəliːpt,ˈi hˈat lˈeːbɨ ɪmˈmɔːk lˈeːpt,ɪç hɑːbə diː liːbə ɪmɜ ɡəliːpt
a677eda9-7709-4c9d-8656-e7b665140f3b/dade4d7701d3d766a8059091b8fd43f4de45ba466b538424bbb56eb5730ecb07.mp3,Ostschweiz,"Die Möglichkeit, einen Rückweisungsantrag zu stellen, ist gegeben.",diː møːklɪçkaɪt aɪnən rʏkvaɪzʊŋsantɾɑːk tsuː ʃtɛlən ɪst ɡəɡeːbən,dˈeːmˈyːklɛç kˈaɪtən rˈyːkvˌiːzɪg zˈɑːtɾˌɑːkt tʃtˈeːlən ˈɪs gˈeː,diː møːklɪçkaɪt aɪnən rʏkvaɪzʊŋsantɾɑːk tsuː ʃtɛlən ɪst ɡəɡeːbən
a677eda9-7709-4c9d-8656-e7b665140f3b/d93eb364b339c4273e4199aa55f7d024b173539398af1f6cfb38c590f6f438e6.mp3,Ostschweiz,Hartmann war für einen Stellungnahme nicht erreichbar.,haɾtman vɑːɾ fyːɾ aɪnən ʃtɛlʊŋnɑːmə nɪçt ɛɾraɪçbɑːɾ,dˈɛɾ hˈaɪp mˈan ˈɪç fyːɾ ʃtˈɛlɪgənˌɑːm nˈɪçtɛrˈɾaɪçbˌaːg zˈiːn,haɾtman vɑːɾ fyːɾ aɪnə ʃtɛlʊŋnɑːmə nɪçt ɛɾraɪçbɑːɾ
0bda2f56-850b-4930-9370-89ba5bb5e80a/d73e791f2b0b4a243fd58aac9488c85eb44601c0a1a52f43d0eb2f98538550a8.mp3,Ostschweiz,Die Länge der Einsätze ist nicht von Belang.,diː lɛŋə dɛɾ aɪnzɛtsə ɪst nɪçt fɔn bəlaŋ,lˈɛŋɪ fɔːr dˈɛɾ iːzˈɛts ɪt nˈɛt fɔːbəlɑːn,diː lɛŋə dɛɾ aɪnzɛtsə ɪst nɪçt fɔn bəlaŋ
a677eda9-7709-4c9d-8656-e7b665140f3b/daf99de5013b7e5274d363794f5ae081dd58854bcaec6530f52235f992423866.mp3,Ostschweiz,"Da dies nicht der Fall ist, kommen wir zur Abstimmung.",dɑː diːs nɪçt dɛɾ fal ɪst kɔmən viːɾ tsuːɾ apʃtɪmʊŋ,wˈiːl dˈas nˈɪtəfɑːlɪç xˈœuːm mˈiːɾ tsuː apstˈimˌik,vaɪl diːs nɪçt dɛɾ fal ɪst kɔmən viːɾ tsuːɾ apʃtɪmʊŋ
0bda2f56-850b-4930-9370-89ba5bb5e80a/c2b75df44c9a324e25f9dbf06f34568de4e7017619575102b97778acf47cc126.mp3,Ostschweiz,Der wichtigste davon heisst Mario Draghi.,dɛɾ vɪçtɪçstə dɑːfɔn haɪst mɑrɪoː dɾakhiː,dˈɛɾ vˈɪçtɪç ʃtˈɛfəʊ hˈaɪs mˈaɾɪoːxdɾˌɑːki,dɛɾ vɪçtɪçstə dɑːfɔn haɪst mɑrɪoː dɾakhiː
a677eda9-7709-4c9d-8656-e7b665140f3b/e4787059d6b11e193d139593484ab7ceff57f328d2dd3aaf1221720ed719747b.mp3,Ostschweiz,Ich habe verschiedene Inputs aufgenommen.,ɪç hɑːbə fɛɾʃiːdənə ɪnpuːts aʊfɡənɔmən,ˈɪl hɑːfɛɾʃˈɛdə nˈiː ɪm pʊtʃ ʊfknˈɔː,ɪç hɑːbə fɛɾʃiːdənə ɪnpuːts aʊfɡənɔmən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/d80cb82e7d7027f7ac7565fbd18298a72b28203721c9eace2f0fb01ce45afac8.mp3,Ostschweiz,Denn damals wurden tatsächlich Neuheiten enthüllt.,dɛn dɑmɑːls vʊɐdən tatzɛçlɪç nɔøhaɪtən ɛnthʏlt,ˈɛm dˈoːtsmɔl zˈɪnt tˈatsɛçlɪç nˈɔøhˌaɪtɪnən tˈyːlt vˌɔɾdən,dɛn dɑmɑːls vʊɐdən tatzɛçlɪç nɔøhaɪtən ɛnthʏlt
937d2af6-fc16-47b1-a53b-4dee4accc211/51eecd60ee16889c00a8d5ada978da9dc534764718a47f4ad78b47c6357b8663.mp3,Ostschweiz,Möglicherweise sind es aber auch sieben oder mehr.,mœɡlɪçɜvaɪzə zɪnt ɛs ɑːbɜ aʊx ziːbən oːdɜ meːɾ,møglˈiːxɔ vˈiː zˈɪnts ˈabraʊsˌiːbɛ ˌoːdɔmˈeː,mœɡlɪçɜvaɪzə zɪnt ɛs ɑːbɜ aʊx ziːbən oːdɜ meːɾ
937d2af6-fc16-47b1-a53b-4dee4accc211/6fb459692c3bafaf5c208a0f247f00feca1259737ab399c52e6ffea272deba8c.mp3,Ostschweiz,Allerdings können seit ein paar Jahren sanft steigende Preise beobachtet werden.,alɜdɪŋs kœnən zaɪt aɪn pɑːɾ jɑːrən zanft ʃtaɪɡəndə pɾaɪzə bəoːbaxtət vɛɾdən,ˈɑːldɪŋs kˈyːnt zˈiːdəs paːl jˈɔːɾ sˈanft ʃtˈɪgənd ˈiː bɾˈiːzə bɪˈoːbˌaxtət vˈɛɾdə,alɜdɪŋs kœnən zaɪt aɪnɪɡən jɑːrən zanft ʃtaɪɡəndə pɾaɪzə bəoːbaxtət vɛɾdən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/9a6d2efeb1f6d7c697967b9b794c4c7c76b9d85bc7c33a51b33c84072515414c.mp3,Ostschweiz,Die zuständige Polizeidirektion Chemnitz gibt den Flüchtlingen im Bus eine Mitschuld.,diː tsuːʃtɛndɪɡə poːliːtsaɪdiːrɛktsjoːn çɛmnɪts ɡiːpt deːn flʏçtlɪŋən ɪm bʊs aɪnə mɪtʃʊlt,dˈiː tsˈuːɾstˈɛndɪk pˌoːliːtsaɪdˌiːrˌɛktˌoːn fɔːx kˈeːm nˈɪts gˈiːt dˈɛɾ flˈyːxtlɪŋ ɪm vˈɔːsə miːtʃˌʊlt,diː tsuːʃtɛndɪɡə poːliːtsaɪdiːrɛktsjoːn fɔn çɛmnɪts ɡiːpt deːn flʏçtlɪŋən ɪm bʊsən mɪtʃʊlt
248e0121-1803-4980-a746-17ffbd799791/6985df97a92b08c74e05dc5c5842707585daf62119e275199810864d6662b78f.mp3,Ostschweiz,Wer nimmt jetzt ihren Platz ein?,veːɾ nɪmt jɛtst iːrən plats aɪn,vɛɾn nˈim gˈɛt dˈiː ʁəm plˈɑːtsɪ,veːɾ nɪmt jɛtst iːrən plats aɪn
831d404d-b189-42b6-8120-073c1f8af73c/414849919bbb6656c8a8b318b9cf2c4a88d8606cd0dc154ae9ca613ebef4d60a.mp3,Ostschweiz,Wir hatten eine Menge Spass am Set.,viːɾ hatən aɪnə mɛŋə ʃpas am zeːt,mehˈɪn kˈɔkɹəfiːnʃ pˈɑs kɑːn zˈɪnt,viːɾ hatən kaɪnən fiːl ʃpas an zɪç
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/a83e2abfaf0b96b5107ca03092ef4bf6987acd6db7ce4edfcad10d8352d1c826.mp3,Ostschweiz,Die fraktionsübergreifende Zusammenarbeit hat schon am ersten Tag meines Einsatzes super funktioniert.,diː fraktsjoːnzyːbɜɡɾaɪfəndə tsuːzamənaɾbaɪt hat ʃoːn am eːɾstən tɑːk maɪnəs aɪnzatsəs zuːpɜ fʊŋktsjoːniːɾt,fɾˈɑktzɔnzəbəkɾˈiːfən tsˈaɪmən nˈɑːbət tʃˈɛt ʃˈɑːm ˈeːɾʃtət dˈɑːk fɔm ɪmˈiːsɑːts suːpˈɛɾ fˈʊŋkɔtsoːnˈiːɾt,diː fraktsjoːnzyːbɜɡɾaɪfəndə tsuːzamənaɾbaɪt hat ʃoːn am eːɾstən tɑːk maɪnəs aɪnzatsəs zuːpɜ fʊŋktsjoːniːɾt
937d2af6-fc16-47b1-a53b-4dee4accc211/8ecab56334a873a92e62c7910c466a5f7bc01843172c8f89c5aa3f2c2ef050cf.mp3,Ostschweiz,Haben wir einerseits die notwendigen Fachkompetenzen in unserem Rat?,hɑːbən viːɾ aɪnɜzaɪts diː noːtvɛndɪɡən faxkɔmpeːtɛntsən ɪn ʊnzərəm rɑːt,hˈɪnt mˈiːr ˈaɪnɛɾ zˈiːts dˈiː nˈoːtvˌɛndɪgə fˈaxkɔnpɪtˌɛntsˌɛn ˈiːr ˈyːsən rˈɔt,hɑːbən viːɾ aɪnɜzaɪts diː noːtvɛndɪɡən faxkɔmpeːtɛntsən ɪn ʊnzərəm rɑːt
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/8f8fdee244b3a7af265f3f7b46267af230e992e6ac81578487828c6338943779.mp3,Ostschweiz,Die Abnehmer kauften mehr im Ausland ein.,diː apneːmɜ kaʊftən meːɾ ɪm aʊslant aɪn,dˈɑːb nˈɛmɛ ˈɛnt mˈeː mˈʊslɑːn dˈiː kɾˈaʊft,diː apneːmɜ hɑːbən meːɾ ɪm aʊslant aɪnɡəkaʊft
248e0121-1803-4980-a746-17ffbd799791/65c54e79d5e008eeec7ac88f506b774f1e3a3a4b2b2f55acdf8ccadc89b076c7.mp3,Ostschweiz,Im Sinne der Klarheit muss man das wissen.,ɪm zɪnə dɛɾ klaɾhaɪt mʊs man das vɪsən,m sˈiːnneː fɔr tə klˈaɪhɑːɪt mˈɔrmɑːt tˈas vˈøːts,ɪm zɪnə dɛɾ klaɾhaɪt mʊs man diːs vɪsən
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/c8286f40eec755e295ab61244620f3b69a1e76bfc28ba8350713643c42a7e524.mp3,Ostschweiz,Und Dustin Hoffman wird sich als junger Mann in Mrs.,ʊnt dʊstɪn hɔfmɑːn vɪɾt zɪç als jʊŋɜ man ɪn ɛmɛrɛs,ˈʊnt ˈɔs dˈeːn hˈɔfmən vˈiːɾt zˈiːr ˈas jˈʊmə mˈɑːɾ ɪn mˈɪsˌɪs,ʊnt dʊstɪn hɔfmɑːn viːt zɪç als jʊŋɜ man ɪn diː mɪsɪs
a677eda9-7709-4c9d-8656-e7b665140f3b/d042ac34045550ab8dec4164a5581f0451893ca13935d78b53bd956fbc470c66.mp3,Ostschweiz,Umgerechnet sind dies etwa 400 Franken.,ʊmɡərɛçnət zɪnt diːs ɛtvɑː fiːɾhʊndɜt fraŋkən,ˈʊmgˌaɪçnə tsˈiːn dˈas ˈɛpəfˌiːrənʊm dˈɛɾˌɑːnkə,ʊmɡərɛçnət zɪnt das ɛtvɑː fiːɾhʊndɜt fraŋkən
0bda2f56-850b-4930-9370-89ba5bb5e80a/5016be3b67970183c62589950191307b39bdcef26274b287036b9095b1b3e189.mp3,Ostschweiz,Hier geht es zum Voting.,hiːɾ ɡeːt ɛs tsʊm voːtɪŋ,dˈɑːgˈɔɾtɛs tʊm vˈoːtiːŋ,dɑː ɡeːt ɛs tsʊm voːtɪŋ
7f4b1ca8-c652-4056-96fb-f02e82182574/3d6fdbfc0e82081398b515c07a3076e9a60f1e99080b3177b9d65ca9d5c2ec81.mp3,Ostschweiz,"Das ist eine bessere Ausgestaltung, als die ursprünglich angedachte.",das ɪst aɪnə bɛsərə aʊsɡəʃtaltʊŋ als diː ʊɐʃpɾʏŋlɪç anɡədaxtə,ˈɪtəs ˈɪsəbˌɛsərə ˈʊsgstˌaltɪk ˈaʊs dˈiː ˈuːɾʃpɾˌʏmɪç ˈangətˌaxtɪ,diːs ɪst aɪnə bɛsərə aʊsɡəʃtaltʊŋ als diː ʊɐʃpɾʏŋlɪç anɡədaxtə
72911186-8b0e-4c0b-af3d-4d8765072930/6ab7c208eef2f2d033d50813ddc3f38fc513d5841cb75c57acc95be8fa02386d.mp3,Ostschweiz,Er zog den Fall weiter.,ɛɾ tsoːk deːn fal vaɪtɜ,ˈɛl hˈɛt fˈɛl ˈɛl ˈɛl ˈɛl ˈɛl ˈɛl ˈɛl ˈɛltsɔgɛ,ɛɾ hat deːn fal vaɪtɜɡətsoːɡən
937d2af6-fc16-47b1-a53b-4dee4accc211/64592a1cdf53952f073c757620ec5e8357aa510b9fe58b6bd8934f74251610f3.mp3,Ostschweiz,"Zudem besteht die Möglichkeit, unbezahlten Urlaub zu nehmen.",tsuːdeːm bəʃteːt diː møːklɪçkaɪt ʊnbətsɑːltən uːɾlaʊp tsuː neːmən,tsuːdɛm bɪʃtɔːt mˈøːglɪçkɛɪt ɔn bɪtsaltˈɛn ˈuːrlaʊb tsˈniː,tsuːdeːm bəʃteːt diː møːklɪçkaɪt ʊnbətsɑːltən uːɾlaʊp tsuː neːmən
831d404d-b189-42b6-8120-073c1f8af73c/71b136616285eec3c8ec4d2348fe6a85606e01ea2d1c5ce66ed753c15c65c05e.mp3,Ostschweiz,Letztlich trauert bekanntlich aber jeder anders.,lɛtstlɪç tɾaʊɜt bəkantlɪç ɑːbɜ jeːdɜ andɜs,lˈɛtstdɪç tɾˈuːgət bəkˈantlɪç ˌaɪbɛɾ ˈɪnɛɾ ˈandɔɾʃt,lɛtstlɪç tɾaʊɜt bəkantlɪç ɑːbɜ jeːdɜ andɜs
831d404d-b189-42b6-8120-073c1f8af73c/bc2512e8b56deba8efeff8bb8eb2d0c93b0f3d83568dd8e84d92452ce1a5df4b.mp3,Ostschweiz,"Darin sieht man das Dilemma, in welchem Wettingen steckt.",dɑːrɪn ziːt man das diːlɛmɑː ɪn vɛlçəm vɛtɪŋən ʃtɛkt,dɑːr dɾɪˈɪŋg zˈɛɾ mˈɑːs tˈiː lˈɛnmɑːɾ hˈiː vˈɛːlən vˈɛːɾdɪgə stˈɛkɑːt,dɑːrɪn ziːt man das diːlɛmɑː ɪn vɛlçəm vɛtʊŋ ɛɾ ʃtɛkt
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/d9a5b3dffe89f02e4fce8d3204f9683f085429d0c21552c4cad27a41990d5093.mp3,Ostschweiz,Sie sind laut eigenen Angaben die einzigen Händler in der Stadt.,ziː zɪnt laʊt aɪɡənən anɡɑːbən diː aɪntsɪɡən hɛndlɜ ɪn dɛɾ ʃtat,ˈɪzɪn lˈuːd ˈaɪgənə ˈaɾgɑːɾbə dˈiː ˈaɪnzəgə hˈɛŋlɑː ˌiːdɛʃtˈat,ziː zɪnt laʊt aɪɡənən anɡɑːbən diː aɪntsɪɡən hɛŋlɜ ɪn dɛɾ ʃtat
937d2af6-fc16-47b1-a53b-4dee4accc211/9ec50b196fa9bcde902983ace1a012e5a8301d049d22779d4fb5d69d0318b7f0.mp3,Ostschweiz,Diese Informationen müssten öffentlich zur Verfügung gestellt werden.,diːzə ɪnfɔɾmatsjoːnən mʏstən œfəntlɪç tsuːɾ fɛɾfyːɡʊŋ ɡəʃtɛlt vɛɾdən,ˌɪɾ ɪmfɔːmatsiːoːnə mˈøːs dˈɛt ˈøːfəntlɪçtsuːɾ fɛɾfˈyːɾgɪg ʃtˈɛlt vˌɛɾdə,diːzə ɪnfɔɾmatsjoːnən mʏstən œfəntlɪç tsuːɾ fɛɾfyːɡʊŋ ɡəʃtɛlt vɛɾdən
248e0121-1803-4980-a746-17ffbd799791/7f3f5f3ea971cf3daefcabd52cbfa7a39a9193873746994184107c49cb3c303f.mp3,Ostschweiz,Das ist alles irgendwie nachvollziehbar.,das ɪst aləs ɪɾɡəndviː naxfɔltsiːbɑːɾ,ˈɪt ˈɑːləs ˈiːɾˌɑːləs ˈiːɾˈɑːkən vˈiːɾ nˈaʊx fˈoːl tsˈiːɾ bˈɑːɾ,das ɪst aləs ɪɾɡəndviː naxfɔltsiːbɑːɾ
684dd9cf-2844-407b-9a7f-12e7b559773f/fe5a56997494a4e93209a96acde4b1b28b4b19d80a040df91623a08a3f0f0045.mp3,Ostschweiz,"Ich bitte Sie, die Anträge der FDP und der CVP zu unterstützen.",ɪç bɪtə ziː diː antɾɛːɡə dɛɾ ɛfdeːpeː ʊnt dɛɾ tseːfaʊpeː tsuː ʊntɜʃtʏtsən,ˈɪç bˈiːdɛ zˈiːd ˈaɪtɾɛk dˈɛɾ ˈɛftɛpɪ ʊntɛts zˈeːfɛɾpˈɛts ˌʊntɛɾ ʃtˈyːtsɛ,ɪç biːtə ziː diː antɾɛːɡə dɛɾ ɛfdeːpeː ʊnt dɛɾ tseːfaʊpeː tsuː ʊntɜʃtʏtsən
